date,Station,Name,Longitude,Latitude,Elevation(m),Network,stnid
1993-10,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1993-10,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1993-11,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1993-11,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1993-11,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
1993-11,KRJO,SAN MARCOS A,-97.8667,29.9,182,ASOS,4623
1993-11,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1993-11,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1993-11,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1993-12,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1993-12,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1993-12,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
1993-12,KRJO,SAN MARCOS A,-97.8667,29.9,182,ASOS,4623
1993-12,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1993-12,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1993-12,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1994-01,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1994-01,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1994-01,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
1994-01,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1994-01,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1994-01,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1994-02,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1994-02,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1994-02,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
1994-02,KRJO,SAN MARCOS A,-97.8667,29.9,182,ASOS,4623
1994-02,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1994-02,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1994-02,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1994-03,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1994-03,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1994-03,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
1994-03,KRJO,SAN MARCOS A,-97.8667,29.9,182,ASOS,4623
1994-03,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1994-03,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1994-03,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1994-04,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1994-04,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1994-04,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
1994-04,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1994-04,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1994-04,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1994-05,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1994-05,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1994-05,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
1994-05,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1994-05,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1994-05,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1994-06,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1994-06,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1994-06,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
1994-06,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1994-06,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1994-06,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1994-07,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1994-07,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1994-07,KRJO,SAN MARCOS A,-97.8667,29.9,182,ASOS,4623
1994-07,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1994-07,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1994-07,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1994-08,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1994-08,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1994-08,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1994-08,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1994-08,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1994-09,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1994-09,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1994-09,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1994-09,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1994-09,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1994-10,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1994-10,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1994-10,KRJO,SAN MARCOS A,-97.8667,29.9,182,ASOS,4623
1994-10,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1994-10,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1994-10,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1994-11,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1994-11,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1994-11,KRJO,SAN MARCOS A,-97.8667,29.9,182,ASOS,4623
1994-11,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1994-11,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1994-11,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1994-12,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1994-12,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1994-12,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1994-12,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1994-12,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1995-01,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1995-01,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1995-01,KRJO,SAN MARCOS A,-97.8667,29.9,182,ASOS,4623
1995-01,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1995-01,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1995-01,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1995-02,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1995-02,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1995-02,KRJO,SAN MARCOS A,-97.8667,29.9,182,ASOS,4623
1995-02,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1995-02,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1995-02,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1995-03,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1995-03,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1995-03,KRJO,SAN MARCOS A,-97.8667,29.9,182,ASOS,4623
1995-03,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1995-03,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1995-03,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1995-04,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1995-04,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1995-04,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1995-04,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1995-04,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1995-05,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1995-05,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1995-05,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1995-05,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1995-05,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1995-06,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1995-06,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1995-06,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1995-06,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1995-06,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1995-07,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1995-07,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1995-07,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1995-07,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1995-07,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1995-08,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1995-08,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1995-08,KRJO,SAN MARCOS A,-97.8667,29.9,182,ASOS,4623
1995-08,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1995-08,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1995-08,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1995-09,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1995-09,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1995-09,KRJO,SAN MARCOS A,-97.8667,29.9,182,ASOS,4623
1995-09,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1995-09,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1995-09,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1995-10,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1995-10,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1995-10,KRJO,SAN MARCOS A,-97.8667,29.9,182,ASOS,4623
1995-10,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1995-10,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1995-10,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1995-11,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1995-11,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1995-11,KRJO,SAN MARCOS A,-97.8667,29.9,182,ASOS,4623
1995-11,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1995-11,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1995-11,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1995-12,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1995-12,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1995-12,KRJO,SAN MARCOS A,-97.8667,29.9,182,ASOS,4623
1995-12,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1995-12,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1995-12,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1996-01,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1996-01,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1996-01,KRJO,SAN MARCOS A,-97.8667,29.9,182,ASOS,4623
1996-01,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1996-01,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1996-01,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1996-02,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1996-02,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1996-02,KRJO,SAN MARCOS A,-97.8667,29.9,182,ASOS,4623
1996-02,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1996-02,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1996-02,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1996-03,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1996-03,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1996-03,KRJO,SAN MARCOS A,-97.8667,29.9,182,ASOS,4623
1996-03,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1996-03,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1996-03,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1996-04,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1996-04,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1996-04,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
1996-04,KRJO,SAN MARCOS A,-97.8667,29.9,182,ASOS,4623
1996-04,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1996-04,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1996-04,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1996-05,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1996-05,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1996-05,KRJO,SAN MARCOS A,-97.8667,29.9,182,ASOS,4623
1996-05,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1996-05,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1996-05,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1996-06,KATT,AUSTIN CITY,-97.7,30.3,189,ASOS,2768
1996-06,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1996-06,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
1996-06,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1996-06,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1996-06,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1996-07,K3R5,NEW BRAUNFEL,-98.0422,29.7044,198,ASOS,2430
1996-07,KAUS,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2779
1996-07,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1996-07,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
1996-07,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1996-07,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1996-07,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1996-08,K3R5,NEW BRAUNFEL,-98.0422,29.7044,198,ASOS,2430
1996-08,KAUS,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2779
1996-08,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1996-08,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
1996-08,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1996-08,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1996-08,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1996-09,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1996-09,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
1996-09,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1996-09,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1996-09,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1996-10,K3R5,NEW BRAUNFEL,-98.0422,29.7044,198,ASOS,2430
1996-10,KAUS,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2779
1996-10,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1996-10,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
1996-10,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1996-10,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1996-10,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1996-11,K3R5,NEW BRAUNFEL,-98.0422,29.7044,198,ASOS,2430
1996-11,KAUS,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2779
1996-11,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1996-11,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
1996-11,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1996-11,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1996-11,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1996-11,KT98,SAN MARCOS (,-97.87,29.9,182,ASOS,4877
1996-12,K3R5,NEW BRAUNFEL,-98.0422,29.7044,198,ASOS,2430
1996-12,KAUS,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2779
1996-12,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1996-12,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
1996-12,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1996-12,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1996-12,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1996-12,KT98,SAN MARCOS (,-97.87,29.9,182,ASOS,4877
1997-01,K3R5,NEW BRAUNFEL,-98.0422,29.7044,198,ASOS,2430
1997-01,KAUS,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2779
1997-01,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1997-01,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1997-01,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1997-01,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1997-01,KT98,SAN MARCOS (,-97.87,29.9,182,ASOS,4877
1997-02,K3R5,NEW BRAUNFEL,-98.0422,29.7044,198,ASOS,2430
1997-02,KAUS,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2779
1997-02,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1997-02,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
1997-02,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1997-02,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1997-02,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1997-02,KT98,SAN MARCOS (,-97.87,29.9,182,ASOS,4877
1997-03,K3R5,NEW BRAUNFEL,-98.0422,29.7044,198,ASOS,2430
1997-03,KAUS,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2779
1997-03,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1997-03,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
1997-03,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1997-03,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1997-03,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1997-03,KT98,SAN MARCOS (,-97.87,29.9,182,ASOS,4877
1997-04,K3R5,NEW BRAUNFEL,-98.0422,29.7044,198,ASOS,2430
1997-04,KAUS,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2779
1997-04,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
1997-04,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1997-04,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1997-04,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1997-04,KT98,SAN MARCOS (,-97.87,29.9,182,ASOS,4877
1997-05,K3R5,NEW BRAUNFEL,-98.0422,29.7044,198,ASOS,2430
1997-05,KAUS,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2779
1997-05,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1997-05,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
1997-05,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1997-05,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1997-05,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1997-05,KT98,SAN MARCOS (,-97.87,29.9,182,ASOS,4877
1997-06,K3R5,NEW BRAUNFEL,-98.0422,29.7044,198,ASOS,2430
1997-06,KAUS,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2779
1997-06,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1997-06,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
1997-06,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1997-06,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1997-06,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1997-06,KT98,SAN MARCOS (,-97.87,29.9,182,ASOS,4877
1997-07,K3R5,NEW BRAUNFEL,-98.0422,29.7044,198,ASOS,2430
1997-07,KAUS,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2779
1997-07,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1997-07,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1997-07,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
1997-07,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1997-07,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1997-07,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1997-08,K3R5,NEW BRAUNFEL,-98.0422,29.7044,198,ASOS,2430
1997-08,KAUS,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2779
1997-08,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1997-08,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1997-08,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
1997-08,KHYI,SAN MARCOS (,-97.8647,29.8936,182,ASOS,3639
1997-08,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1997-08,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1997-08,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1997-09,K3R5,NEW BRAUNFEL,-98.0422,29.7044,198,ASOS,2430
1997-09,KAUS,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2779
1997-09,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1997-09,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1997-09,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
1997-09,KHYI,SAN MARCOS (,-97.8647,29.8936,182,ASOS,3639
1997-09,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1997-09,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1997-09,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1997-10,K3R5,NEW BRAUNFEL,-98.0422,29.7044,198,ASOS,2430
1997-10,KAUS,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2779
1997-10,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1997-10,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1997-10,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
1997-10,KHYI,SAN MARCOS (,-97.8647,29.8936,182,ASOS,3639
1997-10,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1997-10,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1997-10,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1997-11,K3R5,NEW BRAUNFEL,-98.0422,29.7044,198,ASOS,2430
1997-11,KAUS,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2779
1997-11,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1997-11,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1997-11,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
1997-11,KHYI,SAN MARCOS (,-97.8647,29.8936,182,ASOS,3639
1997-11,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1997-11,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1997-11,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1997-12,K3R5,NEW BRAUNFEL,-98.0422,29.7044,198,ASOS,2430
1997-12,KAUS,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2779
1997-12,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1997-12,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1997-12,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
1997-12,KHYI,SAN MARCOS (,-97.8647,29.8936,182,ASOS,3639
1997-12,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1997-12,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1997-12,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1998-01,K3R5,NEW BRAUNFEL,-98.0422,29.7044,198,ASOS,2430
1998-01,KAUS,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2779
1998-01,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1998-01,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1998-01,KHDO,HONDO MUNICI,-99.1742,29.3594,283,ASOS,3556
1998-01,KHYI,SAN MARCOS (,-97.8647,29.8936,182,ASOS,3639
1998-01,KRND,RANDOLPH AFB,-98.28,29.53,232,ASOS,4635
1998-01,KSAT,SAN ANTONIO,-98.4636,29.5328,246,ASOS,4706
1998-01,KSKF,KELLY AFB,-98.58,29.38,210,ASOS,4768
1998-02,K3R5,NEW BRAUNFEL,-98.0422,29.7044,198,ASOS,2430
1998-02,KAUS,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2779
1998-02,KBSM,AUSTIN-BERGS,-97.67,30.1944,165,ASOS,2909
1998-02,KDLF,LAUGHLIN AFB,-100.4667,29.1167,294,ASOS,3159
1998-02,KHYI,SAN MARCOS (,-97.8647,29.8936,182,ASOS,3639
